TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,LoginAttempts,TransactionDuration,AccountBalance,CustomerAge,CustomerOccupation,withdrawal_ratio,transaction_hour,fraud_gmm,isolation_fraud,fraud_either,fraud_both
TX000692,AC00418,25.94,2023-10-16 18:53:31,Credit,San Jose,D000232,M003,Online,5,211,4815.11,58,Retired,0.005387208184236706,18,0,1,1,0
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,M017,Online,1,103,8994.67,29,Engineer,0.05021862947723485,16,0,0,0,0
TX000055,AC00419,104.63,2023-03-29 17:47:16,Debit,Omaha,D000642,M095,ATM,1,90,4477.78,62,Retired,0.023366489644422013,17,0,0,0,0
TX001508,AC00419,285.49,2023-08-11 18:42:10,Credit,Charlotte,D000498,M071,Branch,1,109,6366.84,53,Doctor,0.044840140477850864,18,0,0,0,0
TX001051,AC00420,62.86,2023-05-08 16:24:00,Debit,Houston,D000271,M090,Branch,1,31,1040.43,25,Student,0.06041732745115,16,0,0,0,0
TX000440,AC00420,232.79,2023-09-20 17:36:06,Credit,Indianapolis,D000160,M019,Branch,1,145,2661.3,55,Retired,0.08747228797955885,17,0,0,0,0
TX002343,AC00420,1021.16,2023-10-16 17:32:16,Debit,Albuquerque,D000100,M046,ATM,1,104,9427.06,20,Student,0.10832221286381968,17,0,0,0,0
TX000764,AC00420,474.77,2023-12-25 16:28:20,Credit,Indianapolis,D000046,M073,Online,1,50,2158.59,56,Engineer,0.21994450080839806,16,0,0,0,0
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,D000436,M092,Online,1,72,1152.2,20,Student,0.08094080888734595,16,0,0,0,0
TX000041,AC00421,328.47,2023-07-31 18:39:50,Debit,San Antonio,D000557,M014,ATM,1,119,4323.66,63,Retired,0.07597035844631632,18,0,0,0,0
TX000413,AC00421,242.39,2023-11-20 16:29:28,Credit,San Antonio,D000451,M008,ATM,1,271,1328.73,18,Student,0.18242231303575593,16,0,0,0,0
TX001629,AC00422,122.14,2023-02-20 16:20:28,Debit,Omaha,D000381,M071,Online,1,155,327.68,22,Student,0.37274169921875,16,0,0,0,0
TX001286,AC00422,135.15,2023-03-20 17:13:09,Debit,Colorado Springs,D000639,M100,Online,1,50,5878.14,72,Retired,0.022991966846655575,17,0,0,0,0
TX000809,AC00422,80.24,2023-05-19 17:28:42,Credit,New York,D000604,M016,Branch,1,58,8012.81,53,Doctor,0.01001396513832226,17,0,0,0,0
TX001475,AC00422,235.42,2023-07-10 18:34:22,Debit,Phoenix,D000424,M060,Branch,1,175,6173.23,51,Retired,0.038135627540201805,18,0,0,0,0
TX001733,AC00423,252.93,2023-02-06 16:05:08,Debit,Portland,D000616,M001,ATM,1,222,2760.37,75,Retired,0.09162902074721868,16,0,0,0,0
TX000273,AC00423,44.52,2023-03-28 18:30:25,Debit,El Paso,D000618,M081,Online,1,205,314.28,28,Student,0.14165712103856437,18,0,0,0,0
TX001090,AC00423,256.05,2023-06-07 16:26:52,Debit,Nashville,D000304,M009,ATM,1,35,6910.18,54,Retired,0.037054027536185745,16,0,0,0,0
TX000654,AC00423,1919.11,2023-06-27 17:48:25,Debit,Portland,D000191,M033,ATM,1,161,11090.24,30,Doctor,0.1730449476296275,17,0,0,0,0
TX001120,AC00423,61.77,2023-09-28 17:06:32,Debit,Charlotte,D000327,M082,Branch,1,49,12352.2,56,Doctor,0.00500072861514548,17,0,0,0,0
TX000109,AC00423,503.76,2023-11-27 18:32:49,Debit,Los Angeles,D000518,M083,Online,1,35,447.82,22,Student,1.1249162609977224,18,0,1,1,0
TX002435,AC00424,230.3,2023-02-24 16:57:24,Debit,Colorado Springs,D000029,M032,Online,1,24,8356.88,46,Engineer,0.027558131742947134,16,0,0,0,0
TX001694,AC00424,127.57,2023-02-27 17:17:05,Debit,Nashville,D000406,M049,ATM,1,75,6118.2,52,Retired,0.0208509038606126,17,0,0,0,0
TX000663,AC00424,56.02,2023-06-19 17:50:29,Debit,Memphis,D000455,M003,Online,1,142,3548.02,27,Student,0.01578908799837656,17,0,0,0,0
TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Las Vegas,D000583,M097,Online,1,22,9642.12,43,Engineer,0.05558010064176757,16,0,0,0,0
TX000571,AC00424,262.22,2023-07-13 17:48:24,Credit,Baltimore,D000006,M080,ATM,1,136,5711.71,40,Engineer,0.04590919356900123,17,0,0,0,0
TX000095,AC00425,644.17,2023-03-02 16:05:09,Debit,San Antonio,D000178,M093,ATM,1,72,1143.52,29,Engineer,0.5633220232265286,16,0,0,0,0
TX000901,AC00425,157.16,2023-03-13 17:34:30,Debit,New York,D000682,M068,Branch,1,280,1545.77,20,Student,0.10167101185816778,17,0,0,0,0
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,M097,ATM,1,131,1910.9,25,Student,0.1463184886702601,16,0,0,0,0
TX000795,AC00425,175.94,2023-06-05 16:16:13,Debit,Indianapolis,D000438,M044,ATM,1,89,3728.04,57,Retired,0.047193699638415895,16,0,0,0,0
TX000625,AC00425,580.71,2023-09-20 16:37:48,Debit,Philadelphia,D000203,M046,ATM,1,95,5670.0,53,Engineer,0.10241798941798942,16,0,0,0,0
TX001573,AC00425,299.92,2023-10-09 18:41:21,Debit,Denver,D000197,M007,ATM,1,122,1368.0,27,Student,0.21923976608187135,18,0,0,0,0
TX000063,AC00425,349.64,2023-11-07 16:48:23,Debit,Las Vegas,D000516,M097,Online,1,226,6651.62,48,Engineer,0.05256463838884362,16,0,0,0,0
TX001122,AC00426,303.97,2023-02-02 16:55:25,Debit,Fort Worth,D000215,M056,Online,5,77,1590.88,24,Student,0.19107035100070402,16,0,1,1,0
TX000593,AC00426,107.03,2023-03-06 18:27:13,Debit,Miami,D000628,M038,Branch,1,73,1408.07,27,Student,0.07601184600197433,18,0,0,0,0
TX001688,AC00426,98.41,2023-06-12 17:09:42,Debit,Sacramento,D000187,M052,Online,1,48,912.71,27,Student,0.10782176156720097,17,0,0,0,0
TX000197,AC00426,199.39,2023-08-21 16:16:22,Debit,Colorado Springs,D000304,M023,Branch,1,165,7264.79,69,Retired,0.027446078964429802,16,0,0,0,0
TX000653,AC00426,116.58,2023-08-31 16:38:18,Debit,Raleigh,D000646,M038,Branch,1,247,2620.74,43,Engineer,0.0444836191304746,16,0,0,0,0
TX001754,AC00426,668.78,2023-10-23 17:25:04,Debit,Mesa,D000217,M094,ATM,1,141,983.68,20,Student,0.6798755692908263,17,0,0,0,0
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Austin,D000443,M009,Branch,1,69,3363.23,22,Student,0.014423634422861356,17,0,0,0,0
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,M082,Branch,1,31,13560.63,32,Doctor,0.008706085189257431,17,0,0,0,0
TX000291,AC00427,43.46,2023-07-21 17:02:42,Debit,Boston,D000263,M020,ATM,1,80,578.06,25,Student,0.07518250700619314,17,0,0,0,0
TX000060,AC00427,112.07,2023-10-02 16:35:22,Debit,Kansas City,D000089,M064,Branch,1,51,930.3,23,Student,0.12046651617757713,16,0,0,0,0
TX002504,AC00427,270.25,2023-11-06 16:56:41,Debit,Tucson,D000224,M065,ATM,1,42,5414.97,31,Engineer,0.049907940394868296,16,0,0,0,0
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,M078,Branch,1,23,842.56,31,Doctor,0.10215296240030383,18,0,0,0,0
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,M069,Online,1,147,7527.04,36,Engineer,0.021570232123118784,16,0,0,0,0
TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,Milwaukee,D000294,M064,ATM,1,107,3120.1,57,Engineer,0.29695522579404504,17,0,0,0,0
TX000230,AC00427,630.24,2023-11-29 18:10:30,Debit,Boston,D000548,M054,ATM,1,62,370.81,21,Student,1.6996305385507402,18,0,1,1,0
TX001211,AC00428,141.91,2023-01-19 17:08:04,Debit,Miami,D000069,M051,Branch,1,49,791.97,23,Student,0.1791860802808187,17,0,0,0,0
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,Tucson,D000204,M005,ATM,1,104,1393.14,56,Retired,0.8014772384684955,16,0,0,0,0
TX001581,AC00428,469.46,2023-11-08 18:24:56,Debit,New York,D000465,M068,ATM,1,149,8640.56,20,Student,0.054332126621422686,18,0,0,0,0
TX002249,AC00429,199.7,2023-04-03 18:41:57,Debit,Indianapolis,D000545,M084,ATM,1,285,7574.45,43,Engineer,0.026364950590471916,18,0,0,0,0
TX000588,AC00429,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,D000353,M042,Online,1,37,14783.33,68,Doctor,0.003669673882677313,16,0,0,0,0
TX000941,AC00429,25.38,2023-10-23 16:03:09,Debit,Louisville,D000222,M024,Branch,1,66,8616.05,57,Engineer,0.0029456653570951886,16,0,0,0,0
TX000258,AC00430,341.15,2023-02-13 17:18:15,Debit,San Jose,D000453,M042,Online,1,148,511.37,18,Student,0.6671294757220798,17,0,0,0,0
TX000232,AC00430,705.6,2023-02-20 18:41:43,Debit,Phoenix,D000103,M071,Branch,3,124,14804.7,40,Doctor,0.04766054023384465,18,0,1,1,0
TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Tucson,D000055,M042,Online,1,199,3052.47,46,Engineer,0.03325503608553074,16,0,0,0,0
TX002208,AC00430,5.76,2023-08-28 17:13:52,Debit,Houston,D000277,M070,Branch,1,164,5859.79,38,Engineer,0.000982970379484589,17,0,0,0,0
TX002461,AC00430,86.35,2023-09-04 17:17:40,Credit,Indianapolis,D000280,M026,Branch,1,24,1550.48,52,Retired,0.05569243073112842,17,0,0,0,0
TX000235,AC00430,5.25,2023-11-13 18:26:24,Debit,San Jose,D000571,M010,ATM,1,49,14143.32,39,Doctor,0.00037119997284937344,18,0,0,0,0
TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,D000207,M010,Online,1,65,751.09,18,Student,0.3027466748325766,16,0,0,0,0
TX000892,AC00431,64.21,2023-01-09 16:36:16,Debit,Omaha,D000527,M028,ATM,1,37,12540.18,51,Doctor,0.005120341175326031,16,0,0,0,0
TX001222,AC00431,297.86,2023-02-06 17:32:04,Credit,Milwaukee,D000419,M070,ATM,1,96,1680.14,28,Student,0.1772828454771626,17,0,0,0,0
TX001921,AC00431,233.71,2023-03-13 17:30:20,Debit,Jacksonville,D000450,M040,Online,1,297,1231.98,19,Student,0.18970275491485253,17,0,0,0,0
TX000815,AC00431,317.47,2023-05-01 17:31:34,Credit,Sacramento,D000060,M083,Online,1,16,14639.28,67,Doctor,0.021686175822854675,17,0,0,0,0
TX001274,AC00431,1235.69,2023-05-24 16:14:34,Credit,San Jose,D000216,M048,Branch,1,118,420.25,20,Student,2.9403688280785247,16,0,1,1,0
TX000306,AC00431,378.85,2023-06-16 17:21:15,Debit,Virginia Beach,D000043,M089,Branch,1,126,2300.53,78,Retired,0.1646794434326003,17,0,0,0,0
TX002264,AC00431,222.66,2023-06-28 16:05:19,Debit,Detroit,D000106,M038,Online,1,88,14466.38,39,Doctor,0.015391549233464074,16,0,0,0,0
TX002497,AC00432,307.68,2023-01-18 17:21:27,Credit,Detroit,D000451,M068,Online,1,162,2052.84,75,Retired,0.14988016601391244,17,0,0,0,0
TX001532,AC00432,26.07,2023-03-16 17:00:29,Debit,Baltimore,D000552,M061,Branch,3,19,349.98,20,Student,0.07448997085547746,17,0,1,1,0
TX002439,AC00432,537.71,2023-04-04 16:07:04,Credit,Mesa,D000073,M078,Online,1,175,1806.08,19,Student,0.2977221385542169,16,0,0,0,0
TX001744,AC00432,165.8,2023-05-04 17:46:15,Debit,Nashville,D000409,M063,Online,1,287,2064.76,60,Engineer,0.08029988957554389,17,0,0,0,0
TX000946,AC00432,275.46,2023-07-24 17:09:05,Debit,Fort Worth,D000027,M032,ATM,1,67,9697.75,36,Doctor,0.02840452682323219,17,0,0,0,0
TX001794,AC00432,11.09,2023-10-31 16:54:40,Debit,Charlotte,D000137,M094,Branch,1,95,2990.05,51,Engineer,0.0037089680774568985,16,0,0,0,0
TX000695,AC00432,350.15,2023-11-27 16:18:25,Credit,Fresno,D000234,M052,ATM,1,195,296.47,21,Student,1.1810638513171652,16,0,1,1,0
TX001217,AC00433,293.54,2023-01-16 17:26:12,Debit,Sacramento,D000255,M026,Online,1,45,2290.1,40,Engineer,0.12817780882930876,17,0,0,0,0
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,M070,Branch,1,68,1830.98,19,Student,0.7006411866869108,16,0,0,0,0
TX000501,AC00433,120.9,2023-07-12 16:17:27,Debit,Tucson,D000195,M074,Branch,1,52,9009.42,40,Doctor,0.013419287812090014,16,0,0,0,0
TX000457,AC00434,188.7,2023-02-10 16:01:04,Debit,New York,D000501,M099,Branch,1,123,5077.06,54,Retired,0.03716717943061535,16,0,0,0,0
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,M085,ATM,1,92,1659.15,20,Student,0.027634632191182232,17,0,0,0,0
TX000572,AC00434,41.49,2023-04-24 16:47:20,Debit,Albuquerque,D000422,M027,Online,1,13,928.33,24,Student,0.04469315868279599,16,0,0,0,0
TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Los Angeles,D000427,M037,Branch,1,55,10115.18,29,Doctor,0.08605185473713764,16,0,0,0,0
TX001650,AC00434,29.5,2023-07-20 18:26:11,Debit,San Antonio,D000451,M008,Online,1,129,1229.32,73,Retired,0.023997006475124462,18,0,0,0,0
TX000065,AC00434,5.77,2023-11-02 16:01:40,Debit,Charlotte,D000461,M071,Online,1,124,13988.12,50,Doctor,0.0004124928868211024,16,0,0,0,0
TX000417,AC00434,617.36,2023-11-21 17:05:17,Debit,Kansas City,D000137,M035,Branch,1,61,8926.38,29,Engineer,0.0691612949482321,17,0,0,0,0
TX001509,AC00435,71.87,2023-01-16 18:03:02,Debit,Nashville,D000039,M057,ATM,1,258,1839.1,22,Student,0.03907889728671633,18,0,0,0,0
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,D000334,M082,ATM,1,25,7659.5,53,Retired,0.04670278738821072,17,0,0,0,0
TX002464,AC00436,213.33,2023-08-28 16:41:57,Debit,Omaha,D000319,M088,ATM,1,161,5400.44,52,Retired,0.039502336846627316,16,0,0,0,0
TX000869,AC00436,83.39,2023-09-18 16:00:54,Debit,Omaha,D000069,M042,Branch,1,158,13182.11,32,Doctor,0.006325997886529546,16,0,0,0,0
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,M047,Branch,1,101,9148.08,59,Engineer,0.033736040786700595,18,0,0,0,0
TX002466,AC00436,100.13,2023-12-11 16:40:52,Debit,Denver,D000216,M068,Branch,1,168,5209.16,57,Doctor,0.019221909098587873,16,0,0,0,0
TX000602,AC00436,329.4,2023-12-25 16:30:09,Debit,Denver,D000692,M017,Online,1,68,9588.07,34,Doctor,0.034355193485237384,16,0,0,0,0
TX001190,AC00437,7.95,2023-01-09 16:45:12,Debit,Phoenix,D000147,M087,ATM,1,65,5631.2,79,Retired,0.0014117772410853816,16,0,0,0,0
TX000690,AC00437,22.59,2023-03-27 16:12:36,Debit,Seattle,D000048,M060,ATM,1,45,3988.75,62,Retired,0.005663428392353494,16,0,0,0,0
TX000090,AC00437,392.96,2023-11-20 16:28:09,Debit,Kansas City,D000141,M022,Online,1,100,791.65,24,Student,0.4963809764416093,16,0,0,0,0
TX000534,AC00437,498.67,2023-12-05 16:19:23,Debit,Miami,D000690,M036,Online,1,244,1719.97,28,Student,0.2899294755141078,16,0,0,0,0
TX000089,AC00438,9.61,2023-06-22 18:37:29,Credit,San Diego,D000453,M043,Online,1,179,12883.91,58,Doctor,0.0007458915810495416,18,1,0,1,0
TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Tucson,D000069,M044,Online,1,24,5244.49,38,Engineer,0.02772433544539126,17,1,0,1,0
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,M020,ATM,1,172,5397.68,30,Engineer,0.030765069437239702,16,1,0,1,0
TX001511,AC00438,135.35,2023-07-28 18:42:51,Debit,Houston,D000219,M098,Branch,1,82,9983.36,33,Engineer,0.013557559779473042,18,1,0,1,0
TX001746,AC00438,125.39,2023-07-31 16:52:24,Debit,Los Angeles,D000149,M036,ATM,1,140,202.69,21,Student,0.6186294341112043,16,1,0,1,0
TX000061,AC00438,568.52,2023-10-06 18:44:37,Debit,Indianapolis,D000233,M094,ATM,1,152,5499.91,46,Engineer,0.1033689642194145,18,1,0,1,0
TX000910,AC00438,120.86,2023-11-16 17:57:45,Debit,Colorado Springs,D000035,M081,Online,4,162,13566.58,33,Doctor,0.008908656418935354,17,1,1,1,1
TX001651,AC00438,54.34,2023-12-25 18:03:33,Debit,Albuquerque,D000582,M035,ATM,1,46,8019.89,65,Doctor,0.006775654030167496,18,0,0,0,0
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,M092,Online,1,167,1931.66,25,Student,0.15993497820527422,16,1,0,1,0
TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Washington,D000675,M090,Online,1,30,6752.92,71,Retired,0.02057628403712764,16,1,0,1,0
TX001254,AC00439,903.19,2023-07-06 17:52:32,Debit,El Paso,D000286,M028,Online,1,65,8627.08,22,Student,0.10469243359282632,17,1,0,1,0
TX000885,AC00439,858.88,2023-08-22 16:31:34,Debit,Jacksonville,D000389,M085,Online,1,227,7015.46,60,Engineer,0.12242675462478583,16,1,0,1,0
TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Mesa,D000582,M025,Branch,1,53,1419.31,25,Student,0.10920094975727643,17,0,0,0,0
TX002446,AC00439,403.01,2023-09-04 17:32:35,Debit,Washington,D000677,M029,Online,3,286,10513.52,63,Doctor,0.03833254704418691,17,1,1,1,1
TX002440,AC00439,538.17,2023-09-26 17:27:17,Credit,Washington,D000430,M055,Branch,1,252,5908.04,27,Engineer,0.09109112328284845,17,1,0,1,0
TX000048,AC00439,510.24,2023-10-09 16:29:40,Debit,Oklahoma City,D000397,M090,Online,1,105,781.7,19,Student,0.6527312268133555,16,1,0,1,0
TX001871,AC00439,369.44,2023-11-20 17:11:02,Debit,Detroit,D000572,M094,Online,1,19,5018.67,34,Engineer,0.07361312857789015,17,0,0,0,0
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,M019,ATM,1,299,7328.52,59,Doctor,0.02752124576312816,16,0,0,0,0
TX001095,AC00441,86.41,2023-03-27 17:54:30,Debit,Fresno,D000061,M099,ATM,1,125,3128.71,75,Retired,0.027618411421959848,17,0,0,0,0
TX000027,AC00441,246.93,2023-04-17 16:37:01,Debit,Miami,D000046,M029,ATM,5,158,673.35,23,Student,0.36671864557807976,16,0,1,1,0
TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Raleigh,D000315,M060,Branch,1,148,1127.98,27,Student,0.20542030887072465,17,0,0,0,0
TX001442,AC00441,491.1,2023-06-05 16:08:37,Credit,Houston,D000408,M067,Online,1,125,7833.85,35,Engineer,0.06268948218309005,16,0,0,0,0
TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Austin,D000113,M044,Branch,1,66,1744.4,28,Student,0.02937972941985783,16,0,0,0,0
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,M033,Branch,1,84,693.4,20,Student,1.1541534467839631,16,0,0,0,0
TX001691,AC00442,12.18,2023-04-20 18:50:39,Debit,New York,D000326,M088,Branch,1,77,4909.24,76,Retired,0.002481035761136143,18,1,0,1,0
TX001225,AC00442,302.86,2023-07-03 18:56:03,Debit,Los Angeles,D000004,M081,Online,1,275,5239.24,55,Doctor,0.05780609401363557,18,1,0,1,0
TX001074,AC00442,100.27,2023-07-10 17:25:41,Debit,Miami,D000298,M045,Online,1,51,4309.9,79,Retired,0.02326504095222627,17,1,0,1,0
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,M021,ATM,1,13,754.21,18,Student,0.290317020458493,16,0,0,0,0
TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,D000112,M099,ATM,1,228,3085.38,77,Retired,0.008605098885712618,17,1,0,1,0
TX000477,AC00442,53.81,2023-10-16 16:55:44,Credit,Raleigh,D000663,M079,ATM,2,37,2564.62,55,Engineer,0.02098166589982142,16,1,0,1,0
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,M009,Branch,1,265,12904.66,61,Doctor,0.03843805261045235,16,1,0,1,0
TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,San Antonio,D000530,M014,Online,1,225,9562.41,39,Doctor,0.02700260708336078,17,1,0,1,0
TX000708,AC00442,210.45,2023-12-11 16:47:05,Debit,Las Vegas,D000547,M011,ATM,1,146,1242.49,27,Student,0.16937762074543858,16,1,0,1,0
TX000431,AC00443,299.09,2023-01-16 16:14:45,Credit,Boston,D000540,M034,Branch,1,84,5615.26,36,Engineer,0.05326378475796312,16,0,0,0,0
TX002380,AC00443,684.5,2023-07-31 18:52:14,Debit,Fort Worth,D000075,M035,Branch,1,76,6258.63,29,Doctor,0.10936898330784853,18,0,0,0,0
TX002317,AC00443,524.55,2023-09-19 16:32:00,Debit,El Paso,D000279,M039,ATM,1,175,8292.75,39,Doctor,0.06325404720991226,16,0,0,0,0
TX001424,AC00443,1076.98,2023-12-20 18:12:25,Debit,Detroit,D000474,M090,Branch,1,173,11833.73,60,Doctor,0.09100934363045296,18,0,0,0,0
TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,D000029,M087,Online,1,30,3944.82,65,Retired,0.007437601715667635,17,0,0,0,0
TX001097,AC00444,82.67,2023-08-25 16:40:17,Debit,Milwaukee,D000466,M014,Branch,1,46,290.59,26,Student,0.2844901751608796,16,0,0,0,0
TX000833,AC00444,157.7,2023-12-01 17:29:15,Credit,Omaha,D000075,M019,Branch,1,46,8332.58,58,Engineer,0.018925710884263935,17,0,0,0,0
TX000843,AC00444,226.66,2023-12-27 18:55:13,Debit,Austin,D000644,M001,Branch,1,168,10216.25,41,Doctor,0.02218622292915698,18,0,0,0,0
TX002223,AC00445,207.82,2023-02-28 16:34:45,Credit,Las Vegas,D000181,M078,Online,1,30,229.02,19,Student,0.9074316653567374,16,0,0,0,0
TX001155,AC00445,77.02,2023-08-17 16:18:22,Credit,Miami,D000560,M053,Online,1,132,800.83,59,Doctor,0.09617521821110597,16,0,0,0,0
TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,D000641,M071,Branch,1,54,5211.88,58,Engineer,0.12888439488246084,16,0,0,0,0
TX000082,AC00445,345.39,2023-10-23 17:13:57,Credit,Phoenix,D000097,M081,Online,1,80,6451.96,58,Engineer,0.05353256994773681,17,0,0,0,0
TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,D000343,M080,Online,1,148,1533.32,19,Student,0.3166592752980461,16,0,0,0,0
TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,M066,ATM,1,167,5010.31,68,Retired,0.01592117054633346,16,0,0,0,0
TX000937,AC00446,662.11,2023-02-02 16:52:26,Debit,Atlanta,D000416,M100,Branch,1,219,1996.38,23,Student,0.3316552960859155,16,0,0,0,0
TX002300,AC00446,29.72,2023-07-19 17:16:18,Debit,San Antonio,D000132,M084,ATM,1,38,1059.62,26,Student,0.028047790717427003,17,0,0,0,0
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,M063,Online,1,127,6911.62,68,Doctor,0.01053588015544836,16,0,0,0,0
TX001684,AC00446,192.02,2023-12-19 16:11:38,Credit,Indianapolis,D000413,M025,Online,1,154,5169.07,79,Retired,0.03714788153381556,16,0,0,0,0
TX000649,AC00447,50.4,2023-03-27 17:02:44,Debit,San Antonio,D000565,M079,Branch,1,84,1677.01,36,Doctor,0.0300534880531422,17,0,0,0,0
TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,Mesa,D000009,M094,ATM,1,161,5396.65,71,Retired,0.03905571048706142,16,0,0,0,0
TX001583,AC00447,160.24,2023-08-08 17:06:41,Debit,Washington,D000378,M019,ATM,1,15,5526.97,31,Engineer,0.028992377378563663,17,0,0,0,0
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,D000674,M066,Branch,1,111,6412.85,30,Doctor,0.033010284039077784,16,0,0,0,0
TX002344,AC00448,27.61,2023-03-10 16:28:07,Credit,Fort Worth,D000463,M015,ATM,1,26,3679.64,54,Retired,0.007503451424595885,16,0,0,0,0
TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,Fresno,D000328,M073,ATM,1,150,7370.41,65,Doctor,0.030250691616884273,17,0,0,0,0
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,M053,ATM,1,30,12723.62,40,Doctor,0.005698063915772398,17,0,0,0,0
TX000884,AC00448,183.32,2023-05-10 16:27:51,Debit,Raleigh,D000450,M041,ATM,1,74,137.42,21,Student,1.3340125163731626,16,0,0,0,0
TX001080,AC00448,590.26,2023-06-19 16:20:40,Credit,Austin,D000519,M089,Branch,1,48,1068.28,25,Student,0.552533043771296,16,0,0,0,0
TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,Los Angeles,D000385,M061,ATM,1,161,6711.15,59,Engineer,0.0034718341863913043,18,0,0,0,0
TX002226,AC00448,57.91,2023-11-28 16:45:08,Credit,Sacramento,D000391,M079,Branch,1,97,3641.06,58,Engineer,0.01590470906823837,16,0,0,0,0
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,M064,Online,1,116,9662.88,52,Doctor,0.008318430943983575,16,0,0,0,0
TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Mesa,D000005,M031,Online,1,148,580.66,28,Student,0.1691867874487652,17,0,0,0,0
TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,D000484,M081,Online,1,161,13240.72,54,Doctor,0.0008043369242760213,16,0,0,0,0
TX001500,AC00449,265.37,2023-05-26 17:56:17,Debit,Washington,D000633,M013,Branch,1,77,5229.95,33,Engineer,0.05074044684939627,17,0,0,0,0
TX001687,AC00449,341.84,2023-06-23 16:10:12,Credit,El Paso,D000547,M026,Branch,1,89,1400.04,27,Student,0.24416445244421586,16,0,0,0,0
TX002387,AC00450,57.38,2023-02-13 18:27:34,Debit,Kansas City,D000238,M062,Online,1,86,899.52,28,Student,0.06378957666310922,18,0,0,0,0
TX000499,AC00450,654.48,2023-08-07 16:37:06,Debit,Columbus,D000277,M047,Branch,1,114,6776.41,19,Student,0.09658211353799431,16,0,0,0,0
TX000863,AC00450,209.03,2023-10-09 18:20:39,Debit,Detroit,D000371,M012,Branch,1,126,8359.5,55,Engineer,0.025005084036126564,18,0,0,0,0
